bacteria;sys_id;type;subtype;hit_id;gene_name;cluster_80_80;cluster_99_99;cluster_999_999
ROAR129;ESCO.0423.00286.0012i_RM_Type_I_2897;RM;RM_Type_I;ESCO.0423.00286.0012i_02190;RM__Type_I_MTases;ESCO.0423.00012.0065i_03277;ESCO.0423.00286.0012i_02190;ESCO.0423.00286.0012i_02190
ROAR129;ESCO.0423.00286.0012i_RM_Type_I_2897;RM;RM_Type_I;ESCO.0423.00286.0012i_02192;RM__Type_I_REases;ESCO.0423.00321.0052i_03238;ESCO.0423.00012.0065i_03275;ESCO.0423.00286.0012i_02192
ROAR129;ESCO.0423.00286.0012i_RM_Type_I_2897;RM;RM_Type_I;ESCO.0423.00286.0012i_02191;RM__Type_I_S;ESCO.0423.00286.0012i_02191;ESCO.0423.00286.0012i_02191;ESCO.0423.00286.0012i_02191
ROAR129;ESCO.0423.00286.0015i_Zorya_TypeII_1225;Zorya;Zorya_TypeII;ESCO.0423.00286.0015i_02529;Zorya_TypeII__ZorE;ESCO.0423.00001.0001i_05345;ESCO.0423.00286.0015i_02529;ESCO.0423.00286.0015i_02529
ROAR129;ESCO.0423.00286.0015i_Zorya_TypeII_1225;Zorya;Zorya_TypeII;ESCO.0423.00286.0015i_02531;Zorya__ZorA2;ESCO.0423.00001.0001i_05347;ESCO.0423.00286.0015i_02531;ESCO.0423.00286.0015i_02531
ROAR129;ESCO.0423.00286.0015i_Zorya_TypeII_1225;Zorya;Zorya_TypeII;ESCO.0423.00286.0015i_02530;Zorya__ZorB;ESCO.0423.00001.0001i_05346;ESCO.0423.00286.0015i_02530;ESCO.0423.00286.0015i_02530
ROAR129;ESCO.0423.00286.0024i_RosmerTA_1057;RosmerTA;RosmerTA;ESCO.0423.00286.0024i_03361;RosmerTA__RmrA_2634932349;ESCO.0423.00286.0024i_03361;ESCO.0423.00286.0024i_03361;ESCO.0423.00286.0024i_03361
ROAR129;ESCO.0423.00286.0024i_RosmerTA_1057;RosmerTA;RosmerTA;ESCO.0423.00286.0024i_03360;RosmerTA__RmrT_2634932349;ESCO.0423.00286.0024i_03360;ESCO.0423.00286.0024i_03360;ESCO.0423.00286.0024i_03360
ROAR129;ESCO.0423.00286.0025i_GAPS1_1578;GAPS1;GAPS1;ESCO.0423.00286.0025i_03457;GAPS1__GAPS1;ESCO.0423.00052.0049i_02295;ESCO.0423.00052.0049i_02295;ESCO.0423.00286.0025i_03457
ROAR129;ESCO.0423.00286.0026i_RM_Type_IIG_3484;RM;RM_Type_IIG;ESCO.0423.00286.0026i_03511;RM_Type_IIG__Type_IIG;ESCO.0423.00286.0026i_03511;ESCO.0423.00286.0026i_03511;ESCO.0423.00286.0026i_03511
ROAR129;ESCO.0423.00286.0041i_RM_Type_II_3596;RM;RM_Type_II;ESCO.0423.00286.0041i_04178;RM_Type_II__Type_II_MTases;ESCO.0423.00280.0040i_03912;ESCO.0423.00280.0040i_03912;ESCO.0423.00280.0040i_03912
ROAR129;ESCO.0423.00286.0041i_RM_Type_II_3596;RM;RM_Type_II;ESCO.0423.00286.0041i_04177;RM_Type_II__Type_II_REases;ESCO.0423.00280.0040i_03913;ESCO.0423.00280.0040i_03913;ESCO.0423.00280.0040i_03913
ROAR129;ESCO.0423.00286.0050i_Mok_Hok_Sok_1564;Mok_Hok_Sok;Mok_Hok_Sok;ESCO.0423.00286.0050i_04425;Mok_Hok_Sok__Hok;ESCO.0423.00013.0137i_03078;ESCO.0423.00018.0015i_04190;ESCO.0423.00018.0015i_04190
ROAR129;ESCO.0423.00286.0061i_Zorya_TypeI_1226;Zorya;Zorya_TypeI;ESCO.0423.00286.0061i_04627;Zorya_TypeI__ZorC;ESCO.0423.00010.0009i_00801;ESCO.0423.00171.0048i_04231;ESCO.0423.00286.0061i_04627
ROAR129;ESCO.0423.00286.0061i_Zorya_TypeI_1226;Zorya;Zorya_TypeI;ESCO.0423.00286.0061i_04626;Zorya_TypeI__ZorD;ESCO.0423.00010.0009i_00802;ESCO.0423.00171.0048i_04232;ESCO.0423.00171.0048i_04232
ROAR129;ESCO.0423.00286.0061i_Zorya_TypeI_1226;Zorya;Zorya_TypeI;ESCO.0423.00286.0061i_04629;Zorya__ZorA;ESCO.0423.00010.0009i_00799;ESCO.0423.00171.0048i_04229;ESCO.0423.00286.0061i_04629
ROAR129;ESCO.0423.00286.0061i_Zorya_TypeI_1226;Zorya;Zorya_TypeI;ESCO.0423.00286.0061i_04628;Zorya__ZorB;ESCO.0423.00059.0024i_00534;ESCO.0423.00010.0009i_00800;ESCO.0423.00264.0062i_04489
ROAR129;ESCO.0423.00286.0081i_Mok_Hok_Sok_1463;Mok_Hok_Sok;Mok_Hok_Sok;ESCO.0423.00286.0081i_04744;Mok_Hok_Sok__Mok;ESCO.0423.00030.0041i_02980;ESCO.0423.00286.0081i_04744;ESCO.0423.00286.0081i_04744
ROAR129;ESCO.0423.00286.0082i_Retron_VI_1815;Retron;Retron_VI;ESCO.0423.00286.0082i_04749;Retron_VI__HTH;ESCO.0423.00379.0018i_02050;ESCO.0423.00286.0082i_04749;ESCO.0423.00286.0082i_04749
ROAR129;ESCO.0423.00286.0082i_Retron_VI_1815;Retron;Retron_VI;ESCO.0423.00286.0082i_04748;Retron__RT_Tot;ESCO.0423.00286.0082i_04748;ESCO.0423.00286.0082i_04748;ESCO.0423.00286.0082i_04748
ROAR130;ESCO.0423.00404.0002i_FS_HP_701;FS_HP;FS_HP;ESCO.0423.00404.0002i_00055;FS_HP__HP;ESCO.0423.00404.0002i_00055;ESCO.0423.00404.0002i_00055;ESCO.0423.00404.0002i_00055
ROAR130;ESCO.0423.00404.0017i_Mokosh_Type_I_A_1295;Mokosh;Mokosh_Type_I_A;ESCO.0423.00404.0017i_00260;Mokosh_type_I__MkoA_A;ESCO.0423.00014.0016i_01922;ESCO.0423.00014.0016i_01922;ESCO.0423.00404.0017i_00260
ROAR130;ESCO.0423.00404.0017i_Mokosh_Type_I_A_1295;Mokosh;Mokosh_Type_I_A;ESCO.0423.00404.0017i_00259;Mokosh_type_I__MkoB_A;ESCO.0423.00014.0016i_01923;ESCO.0423.00404.0017i_00259;ESCO.0423.00404.0017i_00259
ROAR130;ESCO.0423.00404.0073i_Druantia_III_990;Druantia;Druantia_III;ESCO.0423.00404.0073i_00899;Druantia_III__DruH;ESCO.0423.00001.0001i_05348;ESCO.0423.00404.0073i_00899;ESCO.0423.00404.0073i_00899
ROAR130;ESCO.0423.00404.0073i_Druantia_III_990;Druantia;Druantia_III;ESCO.0423.00404.0073i_00900;Druantia__DruE_3;ESCO.0423.00001.0001i_05349;ESCO.0423.00404.0073i_00900;ESCO.0423.00404.0073i_00900
ROAR130;ESCO.0423.00404.0073i_Mokosh_TypeII_1243;Mokosh;Mokosh_TypeII;ESCO.0423.00404.0073i_00892;Mokosh_TypeII__MkoC;ESCO.0423.00028.0134i_01770;ESCO.0423.00171.0004i_01117;ESCO.0423.00171.0004i_01117
ROAR130;ESCO.0423.00404.0073i_Zorya_TypeII_1244;Zorya;Zorya_TypeII;ESCO.0423.00404.0073i_00895;Zorya_TypeII__ZorE;ESCO.0423.00001.0001i_05345;ESCO.0423.00155.0014i_00397;ESCO.0423.00404.0073i_00895
ROAR130;ESCO.0423.00404.0073i_Zorya_TypeII_1244;Zorya;Zorya_TypeII;ESCO.0423.00404.0073i_00897;Zorya__ZorA2;ESCO.0423.00001.0001i_05347;ESCO.0423.00404.0073i_00897;ESCO.0423.00404.0073i_00897
ROAR130;ESCO.0423.00404.0073i_Zorya_TypeII_1244;Zorya;Zorya_TypeII;ESCO.0423.00404.0073i_00896;Zorya__ZorB;ESCO.0423.00001.0001i_05346;ESCO.0423.00001.0001i_05346;ESCO.0423.00404.0073i_00896
ROAR130;ESCO.0423.00404.0074i_RM_Type_IIG_3504;RM;RM_Type_IIG;ESCO.0423.00404.0074i_00902;RM_Type_IIG__Type_IIG;ESCO.0423.00001.0001i_05351;ESCO.0423.00404.0074i_00902;ESCO.0423.00404.0074i_00902
ROAR130;ESCO.0423.00404.0075i_RM_Type_IV_3067;RM;RM_Type_IV;ESCO.0423.00404.0075i_00938;RM_Type_IV__Type_IV_REases;ESCO.0423.00003.0001i_04834;ESCO.0423.00280.0031i_03609;ESCO.0423.00404.0075i_00938
ROAR130;ESCO.0423.00404.0075i_RM_Type_IV_3067;RM;RM_Type_IV;ESCO.0423.00404.0075i_00943;RM_Type_IV__Type_IV_REases;ESCO.0423.00007.0039i_03973;ESCO.0423.00010.0032i_02419;ESCO.0423.00404.0075i_00943
ROAR130;ESCO.0423.00404.0075i_RM_Type_I_3066;RM;RM_Type_I;ESCO.0423.00404.0075i_00941;RM__Type_I_MTases;ESCO.0423.00004.0001i_02989;ESCO.0423.00008.0005i_02732;ESCO.0423.00404.0075i_00941
ROAR130;ESCO.0423.00404.0075i_RM_Type_I_3066;RM;RM_Type_I;ESCO.0423.00404.0075i_00942;RM__Type_I_REases;ESCO.0423.00004.0001i_02988;ESCO.0423.00004.0001i_02988;ESCO.0423.00404.0075i_00942
ROAR130;ESCO.0423.00404.0075i_RM_Type_I_3066;RM;RM_Type_I;ESCO.0423.00404.0075i_00940;RM__Type_I_S;ESCO.0423.00170.0019i_02947;ESCO.0423.00170.0019i_02947;ESCO.0423.00404.0075i_00940
ROAR130;ESCO.0423.00404.0115i_Zorya_TypeI_1245;Zorya;Zorya_TypeI;ESCO.0423.00404.0115i_01275;Zorya_TypeI__ZorC;ESCO.0423.00010.0009i_00801;ESCO.0423.00404.0115i_01275;ESCO.0423.00404.0115i_01275
ROAR130;ESCO.0423.00404.0115i_Zorya_TypeI_1245;Zorya;Zorya_TypeI;ESCO.0423.00404.0115i_01274;Zorya_TypeI__ZorD;ESCO.0423.00010.0009i_00802;ESCO.0423.00171.0048i_04232;ESCO.0423.00404.0115i_01274
ROAR130;ESCO.0423.00404.0115i_Zorya_TypeI_1245;Zorya;Zorya_TypeI;ESCO.0423.00404.0115i_01277;Zorya__ZorA;ESCO.0423.00010.0009i_00799;ESCO.0423.00404.0115i_01277;ESCO.0423.00404.0115i_01277
ROAR130;ESCO.0423.00404.0115i_Zorya_TypeI_1245;Zorya;Zorya_TypeI;ESCO.0423.00404.0115i_01276;Zorya__ZorB;ESCO.0423.00059.0024i_00534;ESCO.0423.00010.0009i_00800;ESCO.0423.00264.0062i_04489
ROAR130;ESCO.0423.00404.0142i_CAS_Class1-Subtype-I-F_4476;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00404.0142i_01509;cas1_I-F_1;ESCO.0423.00006.0001i_00828;ESCO.0423.00171.0007i_01584;ESCO.0423.00404.0142i_01509
ROAR130;ESCO.0423.00404.0142i_CAS_Class1-Subtype-I-F_4476;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00404.0142i_01510;cas3f_I-F_1;ESCO.0423.00006.0001i_00829;ESCO.0423.00404.0142i_01510;ESCO.0423.00404.0142i_01510
ROAR130;ESCO.0423.00404.0142i_CAS_Class1-Subtype-I-F_4476;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00404.0142i_01512;cas5f_I-F_3;ESCO.0423.00006.0001i_00831;ESCO.0423.00404.0142i_01512;ESCO.0423.00404.0142i_01512
ROAR130;ESCO.0423.00404.0142i_CAS_Class1-Subtype-I-F_4476;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00404.0142i_01514;cas6f_I_II_III_IV_V_VI_2;ESCO.0423.00006.0001i_00833;ESCO.0423.00404.0142i_01514;ESCO.0423.00404.0142i_01514
ROAR130;ESCO.0423.00404.0142i_CAS_Class1-Subtype-I-F_4476;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00404.0142i_01513;cas7f_I-F_2;ESCO.0423.00006.0001i_00832;ESCO.0423.00264.0006i_01128;ESCO.0423.00264.0006i_01128
ROAR130;ESCO.0423.00404.0142i_CAS_Class1-Subtype-I-F_4476;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00404.0142i_01511;cas8f_I-F_4;ESCO.0423.00006.0001i_00830;ESCO.0423.00404.0142i_01511;ESCO.0423.00404.0142i_01511
ROAR131;ESCO.0423.00235.0003i_RM_Type_I_2822;RM;RM_Type_I;ESCO.0423.00235.0003i_00891;RM__Type_I_MTases;ESCO.0423.00012.0065i_03277;ESCO.0423.00012.0065i_03277;ESCO.0423.00235.0003i_00891
ROAR131;ESCO.0423.00235.0003i_RM_Type_I_2822;RM;RM_Type_I;ESCO.0423.00235.0003i_00888;RM__Type_I_REases;ESCO.0423.00321.0052i_03238;ESCO.0423.00012.0065i_03275;ESCO.0423.00235.0003i_00888
ROAR131;ESCO.0423.00235.0009i_RloC_343;RloC;RloC;ESCO.0423.00235.0009i_02313;RloC__RloC;ESCO.0423.00045.0001i_00328;ESCO.0423.00222.0004i_00113;ESCO.0423.00222.0004i_00113
ROAR131;ESCO.0423.00235.0009i_Shango_1544;Shango;Shango;ESCO.0423.00235.0009i_02310;Shango__SngA;ESCO.0423.00222.0004i_00110;ESCO.0423.00222.0004i_00110;ESCO.0423.00222.0004i_00110
ROAR131;ESCO.0423.00235.0009i_Shango_1544;Shango;Shango;ESCO.0423.00235.0009i_02309;Shango__SngB;ESCO.0423.00022.0004i_01370;ESCO.0423.00222.0004i_00109;ESCO.0423.00222.0004i_00109
ROAR131;ESCO.0423.00235.0009i_Shango_1544;Shango;Shango;ESCO.0423.00235.0009i_02308;Shango__SngC;ESCO.0423.00222.0004i_00108;ESCO.0423.00222.0004i_00108;ESCO.0423.00222.0004i_00108
ROAR131;ESCO.0423.00235.0010i_CAS_Class1-Subtype-I-E_3945;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00235.0010i_02468;cas1_I-E_1;ESCO.0423.00001.0001i_03702;ESCO.0423.00001.0001i_03702;ESCO.0423.00211.0004i_01993
ROAR131;ESCO.0423.00235.0010i_CAS_Class1-Subtype-I-E_3945;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00235.0010i_02467;cas2_I-E_2;ESCO.0423.00001.0001i_03701;ESCO.0423.00001.0001i_03701;ESCO.0423.00001.0001i_03701
ROAR131;ESCO.0423.00235.0010i_CAS_Class1-Subtype-I-E_3945;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00235.0010i_02474;cas3_I_5;ESCO.0423.00001.0001i_03708;ESCO.0423.00222.0034i_01810;ESCO.0423.00222.0034i_01810
ROAR131;ESCO.0423.00235.0010i_CAS_Class1-Subtype-I-E_3945;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00235.0010i_02470;cas5_I-E_3;ESCO.0423.00001.0001i_03704;ESCO.0423.00222.0034i_01806;ESCO.0423.00222.0034i_01806
ROAR131;ESCO.0423.00235.0010i_CAS_Class1-Subtype-I-E_3945;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00235.0010i_02469;cas6e_I_II_III_IV_V_VI_1;ESCO.0423.00001.0001i_03703;ESCO.0423.00222.0034i_01805;ESCO.0423.00222.0034i_01805
ROAR131;ESCO.0423.00235.0010i_CAS_Class1-Subtype-I-E_3945;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00235.0010i_02471;cas7_I-E_2;ESCO.0423.00066.0015i_03438;ESCO.0423.00222.0034i_01807;ESCO.0423.00222.0034i_01807
ROAR131;ESCO.0423.00235.0010i_CAS_Class1-Subtype-I-E_3945;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00235.0010i_02473;cas8e_I-E_1;ESCO.0423.00001.0001i_03707;ESCO.0423.00222.0034i_01809;ESCO.0423.00235.0010i_02473
ROAR131;ESCO.0423.00235.0010i_CAS_Class1-Subtype-I-E_3945;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00235.0010i_02472;cse2gr11_I-E_2;ESCO.0423.00016.0058i_01988;ESCO.0423.00057.0016i_03287;ESCO.0423.00049.0019i_01363
ROAR131;ESCO.0423.00235.0012i_Kiwa_218;Kiwa;Kiwa;ESCO.0423.00235.0012i_02659;Kiwa__KwaA;ESCO.0423.00023.0012i_03043;ESCO.0423.00023.0012i_03043;ESCO.0423.00023.0012i_03043
ROAR131;ESCO.0423.00235.0012i_Kiwa_218;Kiwa;Kiwa;ESCO.0423.00235.0012i_02660;Kiwa__KwaB_2;ESCO.0423.00023.0012i_03042;ESCO.0423.00023.0012i_03042;ESCO.0423.00023.0012i_03042
ROAR131;ESCO.0423.00235.0012i_MazEF_2358;MazEF;MazEF;ESCO.0423.00235.0012i_02704;MazEF__MazE;ESCO.0423.00001.0001i_05294;ESCO.0423.00002.0001i_04266;ESCO.0423.00002.0001i_04266
ROAR131;ESCO.0423.00235.0012i_MazEF_2358;MazEF;MazEF;ESCO.0423.00235.0012i_02703;MazEF__MazF;ESCO.0423.00001.0001i_05295;ESCO.0423.00001.0001i_05295;ESCO.0423.00213.0019i_03583
ROAR131;ESCO.0423.00235.0013i_PsyrTA_538;PsyrTA;PsyrTA;ESCO.0423.00235.0013i_02885;PsyrTA__PsyrA;ESCO.0423.00001.0001i_04383;ESCO.0423.00008.0010i_03962;ESCO.0423.00211.0012i_03506
ROAR131;ESCO.0423.00235.0013i_PsyrTA_538;PsyrTA;PsyrTA;ESCO.0423.00235.0013i_02886;PsyrTA__PsyrT;ESCO.0423.00009.0017i_03591;ESCO.0423.00008.0010i_03963;ESCO.0423.00222.0031i_01587
ROAR131;ESCO.0423.00235.0014i_PD-T4-3_841;PD-T4-3;PD-T4-3;ESCO.0423.00235.0014i_03055;PD-T4-3__PD-T4-3;ESCO.0423.00215.0032i_03717;ESCO.0423.00003.0001i_02833;ESCO.0423.00003.0001i_02833
ROAR131;ESCO.0423.00235.0018i_MazEF_2099;MazEF;MazEF;ESCO.0423.00235.0018i_03499;MazEF__MazE;ESCO.0423.00001.0001i_03735;ESCO.0423.00222.0034i_01835;ESCO.0423.00222.0034i_01835
ROAR131;ESCO.0423.00235.0018i_MazEF_2099;MazEF;MazEF;ESCO.0423.00235.0018i_03500;MazEF__MazF;ESCO.0423.00001.0001i_03734;ESCO.0423.00001.0001i_03734;ESCO.0423.00235.0018i_03500
ROAR131;ESCO.0423.00235.0024i_PD-Lambda-1_649;PD-Lambda-1;PD-Lambda-1;ESCO.0423.00235.0024i_03982;PD-Lambda-1__PD-Lambda-1;ESCO.0423.00051.0062i_04250;ESCO.0423.00051.0062i_04250;ESCO.0423.00052.0035i_01859
ROAR131;ESCO.0423.00235.0039i_RM_Type_II_3581;RM;RM_Type_II;ESCO.0423.00235.0039i_04604;RM_Type_II__Type_II_MTases;ESCO.0423.00042.0105i_03188;ESCO.0423.00042.0105i_03188;ESCO.0423.00042.0105i_03188
ROAR131;ESCO.0423.00235.0039i_RM_Type_II_3581;RM;RM_Type_II;ESCO.0423.00235.0039i_04603;RM_Type_II__Type_II_REases;ESCO.0423.00183.0374i_04354;ESCO.0423.00183.0374i_04354;ESCO.0423.00183.0374i_04354
ROAR131;ESCO.0423.00235.0059i_PD-Lambda-5_2567;PD-Lambda-5;PD-Lambda-5;ESCO.0423.00235.0059i_04966;PD-Lambda-5__PD-Lambda-5_A;ESCO.0423.00235.0059i_04966;ESCO.0423.00235.0059i_04966;ESCO.0423.00235.0059i_04966
ROAR131;ESCO.0423.00235.0059i_PD-Lambda-5_2567;PD-Lambda-5;PD-Lambda-5;ESCO.0423.00235.0059i_04967;PD-Lambda-5__PD-Lambda-5_B;ESCO.0423.00235.0059i_04967;ESCO.0423.00235.0059i_04967;ESCO.0423.00235.0059i_04967
ROAR145;ESCO.0423.00280.0004i_RM_Type_I_2886;RM;RM_Type_I;ESCO.0423.00280.0004i_00865;RM__Type_I_MTases;ESCO.0423.00280.0004i_00865;ESCO.0423.00280.0004i_00865;ESCO.0423.00280.0004i_00865
ROAR145;ESCO.0423.00280.0004i_RM_Type_I_2886;RM;RM_Type_I;ESCO.0423.00280.0004i_00870;RM__Type_I_REases;ESCO.0423.00248.0062i_02639;ESCO.0423.00248.0062i_02639;ESCO.0423.00280.0004i_00870
ROAR145;ESCO.0423.00280.0008i_RosmerTA_1056;RosmerTA;RosmerTA;ESCO.0423.00280.0008i_01387;RosmerTA__RmrA_2634932349;ESCO.0423.00280.0008i_01387;ESCO.0423.00280.0008i_01387;ESCO.0423.00280.0008i_01387
ROAR145;ESCO.0423.00280.0008i_RosmerTA_1056;RosmerTA;RosmerTA;ESCO.0423.00280.0008i_01388;RosmerTA__RmrT_2634932349;ESCO.0423.00280.0008i_01388;ESCO.0423.00280.0008i_01388;ESCO.0423.00280.0008i_01388
ROAR145;ESCO.0423.00280.0010i_Kiwa_223;Kiwa;Kiwa;ESCO.0423.00280.0010i_01658;Kiwa__KwaA;ESCO.0423.00144.0040i_02727;ESCO.0423.00280.0010i_01658;ESCO.0423.00280.0010i_01658
ROAR145;ESCO.0423.00280.0010i_Kiwa_223;Kiwa;Kiwa;ESCO.0423.00280.0010i_01659;Kiwa__KwaB_2;ESCO.0423.00144.0040i_02726;ESCO.0423.00280.0010i_01659;ESCO.0423.00280.0010i_01659
ROAR145;ESCO.0423.00280.0010i_PD-Lambda-1_656;PD-Lambda-1;PD-Lambda-1;ESCO.0423.00280.0010i_01655;PD-Lambda-1__PD-Lambda-1;ESCO.0423.00049.0049i_03092;ESCO.0423.00280.0010i_01655;ESCO.0423.00280.0010i_01655
ROAR145;ESCO.0423.00280.0025i_Thoeris_I_785;Thoeris;Thoeris_I;ESCO.0423.00280.0025i_03325;Thoeris_I__ThsA_new_grand;ESCO.0423.00280.0025i_03325;ESCO.0423.00280.0025i_03325;ESCO.0423.00280.0025i_03325
ROAR145;ESCO.0423.00280.0025i_Thoeris_I_785;Thoeris;Thoeris_I;ESCO.0423.00280.0025i_03326;Thoeris__ThsB_Global;ESCO.0423.00280.0025i_03326;ESCO.0423.00280.0025i_03326;ESCO.0423.00280.0025i_03326
ROAR145;ESCO.0423.00280.0029i_CAS_Class1-Subtype-I-F_4437;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00280.0029i_03542;cas1_I-F_1;ESCO.0423.00006.0001i_00828;ESCO.0423.00280.0029i_03542;ESCO.0423.00280.0029i_03542
ROAR145;ESCO.0423.00280.0029i_CAS_Class1-Subtype-I-F_4437;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00280.0029i_03541;cas3f_I-F_1;ESCO.0423.00006.0001i_00829;ESCO.0423.00171.0007i_01583;ESCO.0423.00280.0029i_03541
ROAR145;ESCO.0423.00280.0029i_CAS_Class1-Subtype-I-F_4437;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00280.0029i_03539;cas5f_I-F_3;ESCO.0423.00006.0001i_00831;ESCO.0423.00280.0029i_03539;ESCO.0423.00280.0029i_03539
ROAR145;ESCO.0423.00280.0029i_CAS_Class1-Subtype-I-F_4437;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00280.0029i_03537;cas6f_I_II_III_IV_V_VI_2;ESCO.0423.00006.0001i_00833;ESCO.0423.00264.0006i_01127;ESCO.0423.00264.0006i_01127
ROAR145;ESCO.0423.00280.0029i_CAS_Class1-Subtype-I-F_4437;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00280.0029i_03538;cas7f_I-F_2;ESCO.0423.00006.0001i_00832;ESCO.0423.00264.0006i_01128;ESCO.0423.00280.0029i_03538
ROAR145;ESCO.0423.00280.0029i_CAS_Class1-Subtype-I-F_4437;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00280.0029i_03540;cas8f_I-F_4;ESCO.0423.00006.0001i_00830;ESCO.0423.00280.0029i_03540;ESCO.0423.00280.0029i_03540
ROAR145;ESCO.0423.00280.0031i_RM_Type_IV_2888;RM;RM_Type_IV;ESCO.0423.00280.0031i_03609;RM_Type_IV__Type_IV_REases;ESCO.0423.00003.0001i_04834;ESCO.0423.00280.0031i_03609;ESCO.0423.00280.0031i_03609
ROAR145;ESCO.0423.00280.0031i_RM_Type_IV_2888;RM;RM_Type_IV;ESCO.0423.00280.0031i_03614;RM_Type_IV__Type_IV_REases;ESCO.0423.00007.0039i_03973;ESCO.0423.00010.0032i_02419;ESCO.0423.00171.0004i_01076
ROAR145;ESCO.0423.00280.0031i_RM_Type_I_2887;RM;RM_Type_I;ESCO.0423.00280.0031i_03612;RM__Type_I_MTases;ESCO.0423.00004.0001i_02989;ESCO.0423.00009.0001i_00162;ESCO.0423.00280.0031i_03612
ROAR145;ESCO.0423.00280.0031i_RM_Type_I_2887;RM;RM_Type_I;ESCO.0423.00280.0031i_03613;RM__Type_I_REases;ESCO.0423.00004.0001i_02988;ESCO.0423.00004.0001i_02988;ESCO.0423.00280.0031i_03613
ROAR145;ESCO.0423.00280.0031i_RM_Type_I_2887;RM;RM_Type_I;ESCO.0423.00280.0031i_03611;RM__Type_I_S;ESCO.0423.00280.0031i_03611;ESCO.0423.00280.0031i_03611;ESCO.0423.00280.0031i_03611
ROAR145;ESCO.0423.00280.0040i_RM_Type_II_3595;RM;RM_Type_II;ESCO.0423.00280.0040i_03912;RM_Type_II__Type_II_MTases;ESCO.0423.00280.0040i_03912;ESCO.0423.00280.0040i_03912;ESCO.0423.00280.0040i_03912
ROAR145;ESCO.0423.00280.0040i_RM_Type_II_3595;RM;RM_Type_II;ESCO.0423.00280.0040i_03913;RM_Type_II__Type_II_REases;ESCO.0423.00280.0040i_03913;ESCO.0423.00280.0040i_03913;ESCO.0423.00280.0040i_03913
ROAR145;ESCO.0423.00280.0057i_MazEF_2385;MazEF;MazEF;ESCO.0423.00280.0057i_04353;MazEF__MazE;ESCO.0423.00078.0080i_01593;ESCO.0423.00203.0045i_04719;ESCO.0423.00203.0045i_04719
ROAR145;ESCO.0423.00280.0057i_MazEF_2385;MazEF;MazEF;ESCO.0423.00280.0057i_04354;MazEF__MazF;ESCO.0423.00078.0080i_01594;ESCO.0423.00203.0045i_04720;ESCO.0423.00203.0045i_04720
ROAR145;ESCO.0423.00280.0059i_SoFic_2540;SoFIC;SoFic;ESCO.0423.00280.0059i_04390;SoFic__SoFic;ESCO.0423.00280.0059i_04390;ESCO.0423.00280.0059i_04390;ESCO.0423.00280.0059i_04390
ROAR145;ESCO.0423.00280.0061i_Zorya_TypeI_1224;Zorya;Zorya_TypeI;ESCO.0423.00280.0061i_04418;Zorya_TypeI__ZorC;ESCO.0423.00010.0009i_00801;ESCO.0423.00171.0048i_04231;ESCO.0423.00280.0061i_04418
ROAR145;ESCO.0423.00280.0061i_Zorya_TypeI_1224;Zorya;Zorya_TypeI;ESCO.0423.00280.0061i_04417;Zorya_TypeI__ZorD;ESCO.0423.00010.0009i_00802;ESCO.0423.00171.0048i_04232;ESCO.0423.00280.0061i_04417
ROAR145;ESCO.0423.00280.0061i_Zorya_TypeI_1224;Zorya;Zorya_TypeI;ESCO.0423.00280.0061i_04421;Zorya__ZorA;ESCO.0423.00280.0061i_04421;ESCO.0423.00280.0061i_04421;ESCO.0423.00280.0061i_04421
ROAR145;ESCO.0423.00280.0061i_Zorya_TypeI_1224;Zorya;Zorya_TypeI;ESCO.0423.00280.0061i_04419;Zorya__ZorB;ESCO.0423.00059.0024i_00534;ESCO.0423.00280.0061i_04419;ESCO.0423.00280.0061i_04419
ROAR176;ESCO.0423.00171.0004i_BREX_I_1892;BREX;BREX_I;ESCO.0423.00171.0004i_01147;BREX__brxA_DUF1819;ESCO.0423.00171.0004i_01147;ESCO.0423.00171.0004i_01147;ESCO.0423.00171.0004i_01147
ROAR176;ESCO.0423.00171.0004i_BREX_I_1892;BREX;BREX_I;ESCO.0423.00171.0004i_01146;BREX__brxB_DUF1788;ESCO.0423.00025.0043i_02460;ESCO.0423.00025.0043i_02460;ESCO.0423.00025.0043i_02460
