bacteria;replicon;gene;start;end;length
ESCO.0722.00359;ESCO.0722.00359.0675;ESCO.0722.00359.0675b_05351;2;262;260
ESCO.0722.00359;ESCO.0722.00359.0711;ESCO.0722.00359.0711b_05383;3;260;257
ESCO.0722.00359;ESCO.0722.00359.0744;ESCO.0722.00359.0744b_05415;1;255;254
ESCO.0722.00359;ESCO.0722.00359.0778;ESCO.0722.00359.0778b_05447;3;251;248
ESCO.0722.00359;ESCO.0722.00359.0816;ESCO.0722.00359.0816b_05479;3;248;245
ESCO.0722.00359;ESCO.0722.00359.0851;ESCO.0722.00359.0851b_05511;3;245;242
ESCO.0722.00359;ESCO.0722.00359.0888;ESCO.0722.00359.0888b_05543;1;240;239
ESCO.0722.00359;ESCO.0722.00359.0921;ESCO.0722.00359.0921b_05575;3;239;236
ESCO.0722.00359;ESCO.0722.00359.0957;ESCO.0722.00359.0957b_05607;3;236;233
ESCO.0722.00359;ESCO.0722.00359.0990;ESCO.0722.00359.0990b_05639;87;233;146
ESCO.0722.00359;ESCO.0722.00359.1026;ESCO.0722.00359.1026b_05671;2;229;227
ESCO.0722.00359;ESCO.0722.00359.1066;ESCO.0722.00359.1066b_05703;2;226;224
ESCO.0722.00359;ESCO.0722.00359.1099;ESCO.0722.00359.1099b_05735;3;224;221
ESCO.0722.00359;ESCO.0722.00359.1135;ESCO.0722.00359.1135b_05767;3;221;218
ESCO.0722.00359;ESCO.0722.00359.1173;ESCO.0722.00359.1173b_05799;3;218;215
ESCO.0722.00359;ESCO.0722.00359.1210;ESCO.0722.00359.1210b_05831;2;214;212
ESCO.0722.00359;ESCO.0722.00359.1242;ESCO.0722.00359.1242b_05863;2;214;212
ESCO.0722.00359;ESCO.0722.00359.1276;ESCO.0722.00359.1276b_05895;14;211;197
ESCO.0722.00359;ESCO.0722.00359.1311;ESCO.0722.00359.1311b_05927;3;209;206
ESCO.0722.00359;ESCO.0722.00359.1348;ESCO.0722.00359.1348b_05959;3;206;203
ESCO.0722.00359;ESCO.0722.00359.1392;ESCO.0722.00359.1392b_05991;3;110;107
ESCO.0722.00359;ESCO.0722.00359.0011;ESCO.0722.00359.0011i_01832;135202;135456;254
ESCO.0722.00359;ESCO.0722.00359.0034;ESCO.0722.00359.0034i_04136;35244;35945;701
ESCO.0722.00359;ESCO.0722.00359.0075;ESCO.0722.00359.0075i_04616;1182;1685;503
ESCO.0722.00359;ESCO.0722.00359.0116;ESCO.0722.00359.0116b_04744;431;1252;821
ESCO.0722.00359;ESCO.0722.00359.0174;ESCO.0722.00359.0174b_04840;1;147;146
ESCO.0722.00359;ESCO.0722.00359.0199;ESCO.0722.00359.0199b_04872;3;389;386
ESCO.0722.00359;ESCO.0722.00359.0227;ESCO.0722.00359.0227b_04904;2;343;341
ESCO.0722.00359;ESCO.0722.00359.0257;ESCO.0722.00359.0257b_04936;3;263;260
ESCO.0722.00359;ESCO.0722.00359.0282;ESCO.0722.00359.0282b_04968;151;417;266
ESCO.0722.00359;ESCO.0722.00359.0313;ESCO.0722.00359.0313b_05000;117;374;257
ESCO.0722.00359;ESCO.0722.00359.0347;ESCO.0722.00359.0347b_05032;3;365;362
ESCO.0722.00359;ESCO.0722.00359.0375;ESCO.0722.00359.0375b_05064;3;356;353
ESCO.0722.00359;ESCO.0722.00359.0437;ESCO.0722.00359.0437b_05128;199;330;131
ESCO.0722.00359;ESCO.0722.00359.0469;ESCO.0722.00359.0469b_05160;181;312;131
ESCO.0722.00359;ESCO.0722.00359.0505;ESCO.0722.00359.0505b_05192;3;299;296
ESCO.0722.00359;ESCO.0722.00359.0541;ESCO.0722.00359.0541b_05224;3;122;119
ESCO.0722.00359;ESCO.0722.00359.0573;ESCO.0722.00359.0573b_05256;1;285;284
ESCO.0722.00359;ESCO.0722.00359.0605;ESCO.0722.00359.0605b_05288;168;272;104
ESCO.0722.00359;ESCO.0722.00359.0642;ESCO.0722.00359.0642b_05320;2;184;182
ESCO.0722.00359;ESCO.0722.00359.0676;ESCO.0722.00359.0676b_05352;3;263;260
ESCO.0722.00359;ESCO.0722.00359.0712;ESCO.0722.00359.0712b_05384;165;260;95
ESCO.0722.00359;ESCO.0722.00359.0745;ESCO.0722.00359.0745b_05416;97;255;158
ESCO.0722.00359;ESCO.0722.00359.0780;ESCO.0722.00359.0780b_05448;1;198;197
ESCO.0722.00359;ESCO.0722.00359.0818;ESCO.0722.00359.0818b_05480;3;248;245
ESCO.0722.00359;ESCO.0722.00359.0852;ESCO.0722.00359.0852b_05512;2;244;242
ESCO.0722.00359;ESCO.0722.00359.0889;ESCO.0722.00359.0889b_05544;174;242;68
ESCO.0722.00359;ESCO.0722.00359.0922;ESCO.0722.00359.0922b_05576;2;238;236
ESCO.0722.00359;ESCO.0722.00359.0958;ESCO.0722.00359.0958b_05608;3;236;233
ESCO.0722.00359;ESCO.0722.00359.0991;ESCO.0722.00359.0991b_05640;2;232;230
ESCO.0722.00359;ESCO.0722.00359.1027;ESCO.0722.00359.1027b_05672;3;230;227
ESCO.0722.00359;ESCO.0722.00359.1067;ESCO.0722.00359.1067b_05704;2;82;80
ESCO.0722.00359;ESCO.0722.00359.1101;ESCO.0722.00359.1101b_05736;3;170;167
ESCO.0722.00359;ESCO.0722.00359.1136;ESCO.0722.00359.1136b_05768;54;221;167
ESCO.0722.00359;ESCO.0722.00359.1174;ESCO.0722.00359.1174b_05800;2;217;215
ESCO.0722.00359;ESCO.0722.00359.1211;ESCO.0722.00359.1211b_05832;3;188;185
ESCO.0722.00359;ESCO.0722.00359.1277;ESCO.0722.00359.1277b_05896;1;210;209
ESCO.0722.00359;ESCO.0722.00359.1312;ESCO.0722.00359.1312b_05928;3;209;206
ESCO.0722.00359;ESCO.0722.00359.1349;ESCO.0722.00359.1349b_05960;3;206;203
ESCO.0722.00359;ESCO.0722.00359.0001;ESCO.0722.00359.0001i_00252;290947;292500;1553
ESCO.0722.00359;ESCO.0722.00359.0017;ESCO.0722.00359.0017i_02684;36729;36962;233
ESCO.0722.00359;ESCO.0722.00359.0024;ESCO.0722.00359.0024i_03004;8430;8720;290
ESCO.0722.00359;ESCO.0722.00359.0034;ESCO.0722.00359.0034i_04092;9309;9449;140
ESCO.0722.00359;ESCO.0722.00359.0042;ESCO.0722.00359.0042b_04316;1;69;68
ESCO.0722.00359;ESCO.0722.00359.0043;ESCO.0722.00359.0043i_04348;10250;10813;563
ESCO.0722.00359;ESCO.0722.00359.0044;ESCO.0722.00359.0044i_04380;13120;15384;2264
ESCO.0722.00359;ESCO.0722.00359.0048;ESCO.0722.00359.0048i_04444;8093;9391;1298
ESCO.0722.00359;ESCO.0722.00359.0142;ESCO.0722.00359.0142b_04796;819;929;110
ESCO.0722.00359;ESCO.0722.00359.0189;ESCO.0722.00359.0189b_04860;1;123;122
ESCO.0722.00359;ESCO.0722.00359.0216;ESCO.0722.00359.0216b_04892;3;290;287
ESCO.0722.00359;ESCO.0722.00359.0243;ESCO.0722.00359.0243b_04924;80;457;377
ESCO.0722.00359;ESCO.0722.00359.0274;ESCO.0722.00359.0274b_04956;2;286;284
ESCO.0722.00359;ESCO.0722.00359.0303;ESCO.0722.00359.0303b_04988;3;332;329
ESCO.0722.00359;ESCO.0722.00359.0335;ESCO.0722.00359.0335b_05020;3;377;374
ESCO.0722.00359;ESCO.0722.00359.0392;ESCO.0722.00359.0392b_05084;2;346;344
ESCO.0722.00359;ESCO.0722.00359.0458;ESCO.0722.00359.0458b_05148;102;320;218
ESCO.0722.00359;ESCO.0722.00359.0494;ESCO.0722.00359.0494b_05180;2;304;302
ESCO.0722.00359;ESCO.0722.00359.0530;ESCO.0722.00359.0530b_05212;1;294;293
ESCO.0722.00359;ESCO.0722.00359.0561;ESCO.0722.00359.0561b_05244;155;286;131
ESCO.0722.00359;ESCO.0722.00359.0593;ESCO.0722.00359.0593b_05276;146;277;131
ESCO.0722.00359;ESCO.0722.00359.0627;ESCO.0722.00359.0627b_05308;2;271;269
ESCO.0722.00359;ESCO.0722.00359.0663;ESCO.0722.00359.0663b_05340;2;265;263
ESCO.0722.00359;ESCO.0722.00359.0697;ESCO.0722.00359.0697b_05372;2;223;221
ESCO.0722.00359;ESCO.0722.00359.0733;ESCO.0722.00359.0733b_05404;1;144;143
ESCO.0722.00359;ESCO.0722.00359.0804;ESCO.0722.00359.0804b_05468;2;250;248
ESCO.0722.00359;ESCO.0722.00359.0840;ESCO.0722.00359.0840b_05500;2;247;245
ESCO.0722.00359;ESCO.0722.00359.0872;ESCO.0722.00359.0872b_05532;3;242;239
ESCO.0722.00359;ESCO.0722.00359.0908;ESCO.0722.00359.0908b_05564;1;240;239
ESCO.0722.00359;ESCO.0722.00359.0946;ESCO.0722.00359.0946b_05596;2;238;236
ESCO.0722.00359;ESCO.0722.00359.0978;ESCO.0722.00359.0978b_05628;3;170;167
ESCO.0722.00359;ESCO.0722.00359.1013;ESCO.0722.00359.1013b_05660;2;229;227
ESCO.0722.00359;ESCO.0722.00359.1052;ESCO.0722.00359.1052b_05692;1;228;227
ESCO.0722.00359;ESCO.0722.00359.1087;ESCO.0722.00359.1087b_05724;3;212;209
ESCO.0722.00359;ESCO.0722.00359.1123;ESCO.0722.00359.1123b_05756;2;223;221
ESCO.0722.00359;ESCO.0722.00359.1158;ESCO.0722.00359.1158b_05788;129;221;92
ESCO.0722.00359;ESCO.0722.00359.1197;ESCO.0722.00359.1197b_05820;3;215;212
ESCO.0722.00359;ESCO.0722.00359.1232;ESCO.0722.00359.1232b_05852;21;212;191
ESCO.0722.00359;ESCO.0722.00359.1265;ESCO.0722.00359.1265b_05884;1;84;83
ESCO.0722.00359;ESCO.0722.00359.1299;ESCO.0722.00359.1299b_05916;2;208;206
ESCO.0722.00359;ESCO.0722.00359.0001;ESCO.0722.00359.0001i_00253;292497;292949;452
ESCO.0722.00359;ESCO.0722.00359.0011;ESCO.0722.00359.0011i_01789;92169;92288;119
ESCO.0722.00359;ESCO.0722.00359.0034;ESCO.0722.00359.0034i_04093;9411;9593;182
ESCO.0722.00359;ESCO.0722.00359.0043;ESCO.0722.00359.0043i_04349;10910;11806;896
ESCO.0722.00359;ESCO.0722.00359.0044;ESCO.0722.00359.0044i_04381;15329;15502;173
ESCO.0722.00359;ESCO.0722.00359.0048;ESCO.0722.00359.0048i_04445;9457;10176;719
ESCO.0722.00359;ESCO.0722.00359.0065;ESCO.0722.00359.0065b_04573;113;577;464
ESCO.0722.00359;ESCO.0722.00359.0143;ESCO.0722.00359.0143b_04797;179;913;734
ESCO.0722.00359;ESCO.0722.00359.0167;ESCO.0722.00359.0167b_04829;38;667;629
ESCO.0722.00359;ESCO.0722.00359.0189;ESCO.0722.00359.0189b_04861;219;560;341
ESCO.0722.00359;ESCO.0722.00359.0217;ESCO.0722.00359.0217b_04893;3;491;488
ESCO.0722.00359;ESCO.0722.00359.0245;ESCO.0722.00359.0245b_04925;2;457;455
ESCO.0722.00359;ESCO.0722.00359.0274;ESCO.0722.00359.0274b_04957;299;421;122
ESCO.0722.00359;ESCO.0722.00359.0303;ESCO.0722.00359.0303b_04989;329;400;71
ESCO.0722.00359;ESCO.0722.00359.0336;ESCO.0722.00359.0336b_05021;2;154;152
ESCO.0722.00359;ESCO.0722.00359.0393;ESCO.0722.00359.0393b_05085;3;188;185
ESCO.0722.00359;ESCO.0722.00359.0459;ESCO.0722.00359.0459b_05149;3;320;317
ESCO.0722.00359;ESCO.0722.00359.0495;ESCO.0722.00359.0495b_05181;28;249;221
ESCO.0722.00359;ESCO.0722.00359.0531;ESCO.0722.00359.0531b_05213;2;295;293
ESCO.0722.00359;ESCO.0722.00359.0562;ESCO.0722.00359.0562b_05245;3;287;284
ESCO.0722.00359;ESCO.0722.00359.0595;ESCO.0722.00359.0595b_05277;1;276;275
ESCO.0722.00359;ESCO.0722.00359.0628;ESCO.0722.00359.0628b_05309;3;269;266
ESCO.0722.00359;ESCO.0722.00359.0665;ESCO.0722.00359.0665b_05341;2;265;263
ESCO.0722.00359;ESCO.0722.00359.0699;ESCO.0722.00359.0699b_05373;1;81;80
ESCO.0722.00359;ESCO.0722.00359.0733;ESCO.0722.00359.0733b_05405;162;257;95
ESCO.0722.00359;ESCO.0722.00359.0767;ESCO.0722.00359.0767b_05437;2;253;251
ESCO.0722.00359;ESCO.0722.00359.0805;ESCO.0722.00359.0805b_05469;1;249;248
ESCO.0722.00359;ESCO.0722.00359.0873;ESCO.0722.00359.0873b_05533;2;241;239
ESCO.0722.00359;ESCO.0722.00359.0909;ESCO.0722.00359.0909b_05565;3;239;236
ESCO.0722.00359;ESCO.0722.00359.0947;ESCO.0722.00359.0947b_05597;2;238;236
ESCO.0722.00359;ESCO.0722.00359.0979;ESCO.0722.00359.0979b_05629;3;179;176
ESCO.0722.00359;ESCO.0722.00359.1054;ESCO.0722.00359.1054b_05693;3;227;224
ESCO.0722.00359;ESCO.0722.00359.1089;ESCO.0722.00359.1089b_05725;2;223;221
ESCO.0722.00359;ESCO.0722.00359.1124;ESCO.0722.00359.1124b_05757;3;221;218
ESCO.0722.00359;ESCO.0722.00359.1159;ESCO.0722.00359.1159b_05789;3;218;215
ESCO.0722.00359;ESCO.0722.00359.1198;ESCO.0722.00359.1198b_05821;2;217;215
ESCO.0722.00359;ESCO.0722.00359.1234;ESCO.0722.00359.1234b_05853;2;214;212
ESCO.0722.00359;ESCO.0722.00359.1265;ESCO.0722.00359.1265b_05885;84;212;128
ESCO.0722.00359;ESCO.0722.00359.1300;ESCO.0722.00359.1300b_05917;1;207;206
ESCO.0722.00359;ESCO.0722.00359.1337;ESCO.0722.00359.1337b_05949;3;206;203
ESCO.0722.00359;ESCO.0722.00359.0001;ESCO.0722.00359.0001i_00341;396095;396391;296
ESCO.0722.00359;ESCO.0722.00359.0020;ESCO.0722.00359.0020i_02869;54818;55330;512
ESCO.0722.00359;ESCO.0722.00359.0039;ESCO.0722.00359.0039i_04277;21790;22218;428
ESCO.0722.00359;ESCO.0722.00359.0054;ESCO.0722.00359.0054i_04501;7713;8756;1043
ESCO.0722.00359;ESCO.0722.00359.0139;ESCO.0722.00359.0139b_04789;1;222;221
ESCO.0722.00359;ESCO.0722.00359.0161;ESCO.0722.00359.0161b_04821;1;717;716
ESCO.0722.00359;ESCO.0722.00359.0183;ESCO.0722.00359.0183b_04853;105;578;473
ESCO.0722.00359;ESCO.0722.00359.0209;ESCO.0722.00359.0209b_04885;1;522;521
ESCO.0722.00359;ESCO.0722.00359.0268;ESCO.0722.00359.0268b_04949;3;203;200
ESCO.0722.00359;ESCO.0722.00359.0298;ESCO.0722.00359.0298b_04981;1;405;404
ESCO.0722.00359;ESCO.0722.00359.0327;ESCO.0722.00359.0327b_05013;2;379;377
ESCO.0722.00359;ESCO.0722.00359.0357;ESCO.0722.00359.0357b_05045;176;361;185
ESCO.0722.00359;ESCO.0722.00359.0386;ESCO.0722.00359.0386b_05077;2;346;344
ESCO.0722.00359;ESCO.0722.00359.0417;ESCO.0722.00359.0417b_05109;1;336;335
ESCO.0722.00359;ESCO.0722.00359.0450;ESCO.0722.00359.0450b_05141;3;323;320
ESCO.0722.00359;ESCO.0722.00359.0484;ESCO.0722.00359.0484b_05173;214;306;92
ESCO.0722.00359;ESCO.0722.00359.0522;ESCO.0722.00359.0522b_05205;107;295;188
ESCO.0722.00359;ESCO.0722.00359.0555;ESCO.0722.00359.0555b_05237;1;99;98
ESCO.0722.00359;ESCO.0722.00359.0587;ESCO.0722.00359.0587b_05269;170;277;107
ESCO.0722.00359;ESCO.0722.00359.0620;ESCO.0722.00359.0620b_05301;1;156;155
ESCO.0722.00359;ESCO.0722.00359.0655;ESCO.0722.00359.0655b_05333;1;267;266
ESCO.0722.00359;ESCO.0722.00359.0726;ESCO.0722.00359.0726b_05397;111;257;146
ESCO.0722.00359;ESCO.0722.00359.0758;ESCO.0722.00359.0758b_05429;1;255;254
ESCO.0722.00359;ESCO.0722.00359.0794;ESCO.0722.00359.0794b_05461;2;250;248
ESCO.0722.00359;ESCO.0722.00359.0833;ESCO.0722.00359.0833b_05493;1;246;245
ESCO.0722.00359;ESCO.0722.00359.0865;ESCO.0722.00359.0865b_05525;3;242;239
ESCO.0722.00359;ESCO.0722.00359.0902;ESCO.0722.00359.0902b_05557;2;241;239
ESCO.0722.00359;ESCO.0722.00359.0938;ESCO.0722.00359.0938b_05589;1;237;236
ESCO.0722.00359;ESCO.0722.00359.0971;ESCO.0722.00359.0971b_05621;3;233;230
ESCO.0722.00359;ESCO.0722.00359.1004;ESCO.0722.00359.1004b_05653;3;230;227
ESCO.0722.00359;ESCO.0722.00359.1080;ESCO.0722.00359.1080b_05717;3;224;221
ESCO.0722.00359;ESCO.0722.00359.1116;ESCO.0722.00359.1116b_05749;1;222;221
ESCO.0722.00359;ESCO.0722.00359.1151;ESCO.0722.00359.1151b_05781;3;221;218
ESCO.0722.00359;ESCO.0722.00359.1188;ESCO.0722.00359.1188b_05813;3;218;215
ESCO.0722.00359;ESCO.0722.00359.1225;ESCO.0722.00359.1225b_05845;3;131;128
ESCO.0722.00359;ESCO.0722.00359.1258;ESCO.0722.00359.1258b_05877;1;210;209
ESCO.0722.00359;ESCO.0722.00359.1291;ESCO.0722.00359.1291b_05909;1;147;146
ESCO.0722.00359;ESCO.0722.00359.1326;ESCO.0722.00359.1326b_05941;2;208;206
ESCO.0722.00359;ESCO.0722.00359.0002;ESCO.0722.00359.0002i_00399;23794;24195;401
ESCO.0722.00359;ESCO.0722.00359.0027;ESCO.0722.00359.0027i_03375;45037;45840;803
ESCO.0722.00359;ESCO.0722.00359.0061;ESCO.0722.00359.0061i_04559;5609;5803;194
ESCO.0722.00359;ESCO.0722.00359.0067;ESCO.0722.00359.0067b_04591;3451;3975;524
ESCO.0722.00359;ESCO.0722.00359.0119;ESCO.0722.00359.0119b_04751;1;126;125
ESCO.0722.00359;ESCO.0722.00359.0156;ESCO.0722.00359.0156b_04815;3;773;770
ESCO.0722.00359;ESCO.0722.00359.0178;ESCO.0722.00359.0178b_04847;278;601;323
ESCO.0722.00359;ESCO.0722.00359.0203;ESCO.0722.00359.0203b_04879;242;532;290
ESCO.0722.00359;ESCO.0722.00359.0353;ESCO.0722.00359.0353b_05039;3;365;362
ESCO.0722.00359;ESCO.0722.00359.0409;ESCO.0722.00359.0409b_05103;2;289;287
ESCO.0722.00359;ESCO.0722.00359.0478;ESCO.0722.00359.0478b_05167;1;309;308
ESCO.0722.00359;ESCO.0722.00359.0514;ESCO.0722.00359.0514b_05199;1;165;164
ESCO.0722.00359;ESCO.0722.00359.0549;ESCO.0722.00359.0549b_05231;3;290;287
ESCO.0722.00359;ESCO.0722.00359.0582;ESCO.0722.00359.0582b_05263;3;281;278
ESCO.0722.00359;ESCO.0722.00359.0614;ESCO.0722.00359.0614b_05295;2;271;269
ESCO.0722.00359;ESCO.0722.00359.0649;ESCO.0722.00359.0649b_05327;1;267;266
ESCO.0722.00359;ESCO.0722.00359.0684;ESCO.0722.00359.0684b_05359;1;186;185
ESCO.0722.00359;ESCO.0722.00359.0720;ESCO.0722.00359.0720b_05391;2;214;212
ESCO.0722.00359;ESCO.0722.00359.0751;ESCO.0722.00359.0751b_05423;121;255;134
ESCO.0722.00359;ESCO.0722.00359.0788;ESCO.0722.00359.0788b_05455;119;250;131
ESCO.0722.00359;ESCO.0722.00359.0825;ESCO.0722.00359.0825b_05487;1;114;113
ESCO.0722.00359;ESCO.0722.00359.0859;ESCO.0722.00359.0859b_05519;3;242;239
ESCO.0722.00359;ESCO.0722.00359.0896;ESCO.0722.00359.0896b_05551;2;241;239
ESCO.0722.00359;ESCO.0722.00359.0932;ESCO.0722.00359.0932b_05583;2;238;236
ESCO.0722.00359;ESCO.0722.00359.0965;ESCO.0722.00359.0965b_05615;1;234;233
ESCO.0722.00359;ESCO.0722.00359.0998;ESCO.0722.00359.0998b_05647;2;232;230
ESCO.0722.00359;ESCO.0722.00359.1034;ESCO.0722.00359.1034b_05679;2;229;227
ESCO.0722.00359;ESCO.0722.00359.1073;ESCO.0722.00359.1073b_05711;11;226;215
ESCO.0722.00359;ESCO.0722.00359.1108;ESCO.0722.00359.1108b_05743;41;223;182
ESCO.0722.00359;ESCO.0722.00359.1145;ESCO.0722.00359.1145b_05775;3;221;218
ESCO.0722.00359;ESCO.0722.00359.1181;ESCO.0722.00359.1181b_05807;2;217;215
ESCO.0722.00359;ESCO.0722.00359.1219;ESCO.0722.00359.1219b_05839;1;216;215
ESCO.0722.00359;ESCO.0722.00359.1251;ESCO.0722.00359.1251b_05871;3;212;209
ESCO.0722.00359;ESCO.0722.00359.1284;ESCO.0722.00359.1284b_05903;104;208;104
ESCO.0722.00359;ESCO.0722.00359.1319;ESCO.0722.00359.1319b_05935;1;207;206
ESCO.0722.00359;ESCO.0722.00359.0017;ESCO.0722.00359.0017i_02672;28442;30430;1988
ESCO.0722.00359;ESCO.0722.00359.0027;ESCO.0722.00359.0027i_03376;45866;46432;566
ESCO.0722.00359;ESCO.0722.00359.0068;ESCO.0722.00359.0068b_04592;2;523;521
ESCO.0722.00359;ESCO.0722.00359.0076;ESCO.0722.00359.0076i_04624;4026;4298;272
ESCO.0722.00359;ESCO.0722.00359.0205;ESCO.0722.00359.0205b_04880;1;525;524
ESCO.0722.00359;ESCO.0722.00359.0234;ESCO.0722.00359.0234b_04912;1;471;470
ESCO.0722.00359;ESCO.0722.00359.0322;ESCO.0722.00359.0322b_05008;2;130;128
ESCO.0722.00359;ESCO.0722.00359.0354;ESCO.0722.00359.0354b_05040;2;112;110
ESCO.0722.00359;ESCO.0722.00359.0410;ESCO.0722.00359.0410b_05104;3;248;245
ESCO.0722.00359;ESCO.0722.00359.0446;ESCO.0722.00359.0446b_05136;3;107;104
ESCO.0722.00359;ESCO.0722.00359.0479;ESCO.0722.00359.0479b_05168;1;309;308
ESCO.0722.00359;ESCO.0722.00359.0515;ESCO.0722.00359.0515b_05200;1;297;296
ESCO.0722.00359;ESCO.0722.00359.0550;ESCO.0722.00359.0550b_05232;2;289;287
ESCO.0722.00359;ESCO.0722.00359.0583;ESCO.0722.00359.0583b_05264;2;172;170
ESCO.0722.00359;ESCO.0722.00359.0615;ESCO.0722.00359.0615b_05296;3;272;269
ESCO.0722.00359;ESCO.0722.00359.0650;ESCO.0722.00359.0650b_05328;3;134;131
ESCO.0722.00359;ESCO.0722.00359.0686;ESCO.0722.00359.0686b_05360;2;262;260
ESCO.0722.00359;ESCO.0722.00359.0721;ESCO.0722.00359.0721b_05392;3;260;257
ESCO.0722.00359;ESCO.0722.00359.0752;ESCO.0722.00359.0752b_05424;1;255;254
ESCO.0722.00359;ESCO.0722.00359.0789;ESCO.0722.00359.0789b_05456;3;155;152
ESCO.0722.00359;ESCO.0722.00359.0826;ESCO.0722.00359.0826b_05488;2;247;245
ESCO.0722.00359;ESCO.0722.00359.0897;ESCO.0722.00359.0897b_05552;1;135;134
ESCO.0722.00359;ESCO.0722.00359.0933;ESCO.0722.00359.0933b_05584;1;237;236
ESCO.0722.00359;ESCO.0722.00359.0966;ESCO.0722.00359.0966b_05616;1;234;233
ESCO.0722.00359;ESCO.0722.00359.0999;ESCO.0722.00359.0999b_05648;2;232;230
ESCO.0722.00359;ESCO.0722.00359.1035;ESCO.0722.00359.1035b_05680;2;229;227
ESCO.0722.00359;ESCO.0722.00359.1074;ESCO.0722.00359.1074b_05712;3;224;221
ESCO.0722.00359;ESCO.0722.00359.1110;ESCO.0722.00359.1110b_05744;2;223;221
ESCO.0722.00359;ESCO.0722.00359.1146;ESCO.0722.00359.1146b_05776;1;219;218
ESCO.0722.00359;ESCO.0722.00359.1182;ESCO.0722.00359.1182b_05808;2;217;215
ESCO.0722.00359;ESCO.0722.00359.1220;ESCO.0722.00359.1220b_05840;120;215;95
ESCO.0722.00359;ESCO.0722.00359.1252;ESCO.0722.00359.1252b_05872;1;210;209
ESCO.0722.00359;ESCO.0722.00359.1285;ESCO.0722.00359.1285b_05904;2;94;92
ESCO.0722.00359;ESCO.0722.00359.1321;ESCO.0722.00359.1321b_05936;2;208;206
ESCO.0722.00359;ESCO.0722.00359.1408;ESCO.0722.00359.1408b_06000;3;92;89
ESCO.0722.00359;ESCO.0722.00359.0177;ESCO.0722.00359.0177b_04844;1;114;113
ESCO.0722.00359;ESCO.0722.00359.0201;ESCO.0722.00359.0201b_04876;1;534;533
ESCO.0722.00359;ESCO.0722.00359.0230;ESCO.0722.00359.0230b_04908;43;483;440
ESCO.0722.00359;ESCO.0722.00359.0289;ESCO.0722.00359.0289b_04972;2;193;191
ESCO.0722.00359;ESCO.0722.00359.0318;ESCO.0722.00359.0318b_05004;4;387;383
ESCO.0722.00359;ESCO.0722.00359.0351;ESCO.0722.00359.0351b_05036;2;277;275
ESCO.0722.00359;ESCO.0722.00359.0379;ESCO.0722.00359.0379b_05068;2;229;227
ESCO.0722.00359;ESCO.0722.00359.0406;ESCO.0722.00359.0406b_05100;112;339;227
ESCO.0722.00359;ESCO.0722.00359.0442;ESCO.0722.00359.0442b_05132;1;327;326
ESCO.0722.00359;ESCO.0722.00359.0475;ESCO.0722.00359.0475b_05164;2;310;308
ESCO.0722.00359;ESCO.0722.00359.0510;ESCO.0722.00359.0510b_05196;206;298;92
ESCO.0722.00359;ESCO.0722.00359.0546;ESCO.0722.00359.0546b_05228;1;291;290
ESCO.0722.00359;ESCO.0722.00359.0578;ESCO.0722.00359.0578b_05260;2;154;152
ESCO.0722.00359;ESCO.0722.00359.0610;ESCO.0722.00359.0610b_05292;2;181;179
ESCO.0722.00359;ESCO.0722.00359.0645;ESCO.0722.00359.0645b_05324;1;267;266
ESCO.0722.00359;ESCO.0722.00359.0680;ESCO.0722.00359.0680b_05356;3;263;260
ESCO.0722.00359;ESCO.0722.00359.0717;ESCO.0722.00359.0717b_05388;2;259;257
ESCO.0722.00359;ESCO.0722.00359.0749;ESCO.0722.00359.0749b_05420;3;254;251
ESCO.0722.00359;ESCO.0722.00359.0785;ESCO.0722.00359.0785b_05452;3;251;248
ESCO.0722.00359;ESCO.0722.00359.0822;ESCO.0722.00359.0822b_05484;3;248;245
ESCO.0722.00359;ESCO.0722.00359.0856;ESCO.0722.00359.0856b_05516;3;242;239
ESCO.0722.00359;ESCO.0722.00359.0893;ESCO.0722.00359.0893b_05548;1;240;239
ESCO.0722.00359;ESCO.0722.00359.0928;ESCO.0722.00359.0928b_05580;1;237;236
ESCO.0722.00359;ESCO.0722.00359.0962;ESCO.0722.00359.0962b_05612;1;234;233
ESCO.0722.00359;ESCO.0722.00359.0995;ESCO.0722.00359.0995b_05644;3;233;230
ESCO.0722.00359;ESCO.0722.00359.1031;ESCO.0722.00359.1031b_05676;2;229;227
ESCO.0722.00359;ESCO.0722.00359.1070;ESCO.0722.00359.1070b_05708;2;226;224
ESCO.0722.00359;ESCO.0722.00359.1105;ESCO.0722.00359.1105b_05740;77;223;146
ESCO.0722.00359;ESCO.0722.00359.1142;ESCO.0722.00359.1142b_05772;3;221;218
ESCO.0722.00359;ESCO.0722.00359.1178;ESCO.0722.00359.1178b_05804;2;217;215
ESCO.0722.00359;ESCO.0722.00359.1215;ESCO.0722.00359.1215b_05836;1;216;215
ESCO.0722.00359;ESCO.0722.00359.1249;ESCO.0722.00359.1249b_05868;14;211;197
ESCO.0722.00359;ESCO.0722.00359.1281;ESCO.0722.00359.1281b_05900;1;210;209
ESCO.0722.00359;ESCO.0722.00359.1315;ESCO.0722.00359.1315b_05932;3;206;203
ESCO.0722.00359;ESCO.0722.00359.0135;ESCO.0722.00359.0135b_04781;3;149;146
ESCO.0722.00359;ESCO.0722.00359.0177;ESCO.0722.00359.0177b_04845;121;603;482
ESCO.0722.00359;ESCO.0722.00359.0231;ESCO.0722.00359.0231b_04909;130;474;344
