bacteria;gene
ESCO.0722.00331;ESCO.0722.00331.0157b_04223
ESCO.0722.00343;ESCO.0722.00343.0008i_01097
ESCO.0722.00343;ESCO.0722.00343.0148b_04905
ESCO.0722.00343;ESCO.0722.00343.0167b_04937
ESCO.0722.00343;ESCO.0722.00343.0190b_04969
ESCO.0722.00343;ESCO.0722.00343.0219b_05001
ESCO.0722.00343;ESCO.0722.00343.0293b_05065
ESCO.0722.00343;ESCO.0722.00343.0334b_05097
ESCO.0722.00348;ESCO.0722.00348.0029i_03180
ESCO.0722.00348;ESCO.0722.00348.0029i_03212
ESCO.0722.00348;ESCO.0722.00348.0149b_04780
ESCO.0722.00348;ESCO.0722.00348.0307b_04940
ESCO.0722.00352;ESCO.0722.00352.0004i_00751
ESCO.0722.00352;ESCO.0722.00352.0005i_01007
ESCO.0722.00352;ESCO.0722.00352.0008b_01359
ESCO.0722.00352;ESCO.0722.00352.0048i_03919
ESCO.0722.00352;ESCO.0722.00352.0068i_04431
ESCO.0722.00352;ESCO.0722.00352.0078i_04559
ESCO.0722.00352;ESCO.0722.00352.0119b_04751
ESCO.0722.00352;ESCO.0722.00352.0140b_04783
ESCO.0722.00352;ESCO.0722.00352.0217b_04879
ESCO.0722.00352;ESCO.0722.00352.0291b_04943
ESCO.0722.00352;ESCO.0722.00352.0339b_04975
ESCO.0722.00357;ESCO.0722.00357.0036i_03331
ESCO.0722.00357;ESCO.0722.00357.0055i_04067
ESCO.0722.00357;ESCO.0722.00357.0057b_04099
ESCO.0722.00357;ESCO.0722.00357.0121b_04547
ESCO.0722.00357;ESCO.0722.00357.0148b_04611
ESCO.0722.00357;ESCO.0722.00357.0163b_04643
ESCO.0722.00357;ESCO.0722.00357.0178b_04675
ESCO.0722.00357;ESCO.0722.00357.0199b_04707
ESCO.0722.00357;ESCO.0722.00357.0320b_04835
ESCO.0722.00357;ESCO.0722.00357.0403b_04899
ESCO.0722.00357;ESCO.0722.00357.0469b_04931
ESCO.0722.00359;ESCO.0722.00359.0032i_04004
ESCO.0722.00359;ESCO.0722.00359.0043i_04356
ESCO.0722.00359;ESCO.0722.00359.0050b_04452
ESCO.0722.00359;ESCO.0722.00359.0065b_04580
ESCO.0722.00359;ESCO.0722.00359.0073b_04612
ESCO.0722.00359;ESCO.0722.00359.0099i_04708
ESCO.0722.00359;ESCO.0722.00359.0114b_04740
ESCO.0722.00359;ESCO.0722.00359.0195b_04868
ESCO.0722.00359;ESCO.0722.00359.0223b_04900
ESCO.0722.00359;ESCO.0722.00359.0279b_04964
ESCO.0722.00359;ESCO.0722.00359.0309b_04996
ESCO.0722.00359;ESCO.0722.00359.0343b_05028
ESCO.0722.00359;ESCO.0722.00359.0371b_05060
ESCO.0722.00359;ESCO.0722.00359.0433b_05124
ESCO.0722.00359;ESCO.0722.00359.0466b_05156
ESCO.0722.00359;ESCO.0722.00359.0500b_05188
ESCO.0722.00359;ESCO.0722.00359.0537b_05220
ESCO.0722.00359;ESCO.0722.00359.0569b_05252
ESCO.0722.00359;ESCO.0722.00359.0602b_05284
ESCO.0722.00359;ESCO.0722.00359.0638b_05316
ESCO.0722.00359;ESCO.0722.00359.0672b_05348
ESCO.0722.00359;ESCO.0722.00359.0741b_05412
ESCO.0722.00359;ESCO.0722.00359.0775b_05444
ESCO.0722.00359;ESCO.0722.00359.0813b_05476
ESCO.0722.00359;ESCO.0722.00359.0847b_05508
ESCO.0722.00359;ESCO.0722.00359.0884b_05540
ESCO.0722.00359;ESCO.0722.00359.0918b_05572
ESCO.0722.00359;ESCO.0722.00359.0954b_05604
ESCO.0722.00359;ESCO.0722.00359.0987b_05636
ESCO.0722.00359;ESCO.0722.00359.1023b_05668
ESCO.0722.00359;ESCO.0722.00359.1061b_05700
ESCO.0722.00359;ESCO.0722.00359.1096b_05732
ESCO.0722.00359;ESCO.0722.00359.1131b_05764
ESCO.0722.00359;ESCO.0722.00359.1169b_05796
ESCO.0722.00359;ESCO.0722.00359.1207b_05828
ESCO.0722.00359;ESCO.0722.00359.1239b_05860
ESCO.0722.00359;ESCO.0722.00359.1272b_05892
ESCO.0722.00359;ESCO.0722.00359.1309b_05924
ESCO.0722.00359;ESCO.0722.00359.1345b_05956
ESCO.0722.00375;ESCO.0722.00375.0005i_00806
ESCO.0722.00375;ESCO.0722.00375.0096b_04518
ESCO.0722.00375;ESCO.0722.00375.0107b_04582
ESCO.0722.00375;ESCO.0722.00375.0278b_04838
ESCO.0722.00375;ESCO.0722.00375.0313b_04870
ESCO.0722.00379;ESCO.0722.00379.0025i_02621
ESCO.0722.00379;ESCO.0722.00379.0025i_02685
ESCO.0722.00379;ESCO.0722.00379.0050b_03805
ESCO.0722.00379;ESCO.0722.00379.0092i_04637
ESCO.0722.00379;ESCO.0722.00379.0125i_04829
ESCO.0722.00379;ESCO.0722.00379.0134b_04861
ESCO.0722.00379;ESCO.0722.00379.0281b_05053
ESCO.0722.00379;ESCO.0722.00379.0318b_05085
ESCO.0722.00379;ESCO.0722.00379.0371b_05117
ESCO.0722.00383;ESCO.0722.00383.0007b_00430
ESCO.0722.00383;ESCO.0722.00383.0040b_03086
ESCO.0722.00383;ESCO.0722.00383.0080i_04174
ESCO.0722.00383;ESCO.0722.00383.0090i_04302
ESCO.0722.00383;ESCO.0722.00383.0096i_04366
ESCO.0722.00383;ESCO.0722.00383.0117i_04494
ESCO.0722.00383;ESCO.0722.00383.0189b_04654
ESCO.0722.00383;ESCO.0722.00383.0290b_04750
ESCO.0722.00035;ESCO.0722.00035.0008i_01425
ESCO.0722.00035;ESCO.0722.00035.0009b_01457
ESCO.0722.00035;ESCO.0722.00035.0009i_01489
ESCO.0722.00035;ESCO.0722.00035.0014i_02321
ESCO.0722.00035;ESCO.0722.00035.0015i_02353
ESCO.0722.00035;ESCO.0722.00035.0015i_02385
ESCO.0722.00035;ESCO.0722.00035.0020i_03441
ESCO.0722.00035;ESCO.0722.00035.0029i_04497
ESCO.0722.00035;ESCO.0722.00035.0087b_04785
ESCO.0722.00053;ESCO.0722.00053.0027i_04132
ESCO.0722.00053;ESCO.0722.00053.0030i_04356
ESCO.0722.00085;ESCO.0722.00085.0011i_01788
ESCO.0722.00085;ESCO.0722.00085.0034i_04124
ESCO.0722.00129;ESCO.0722.00129.0004i_00855
ESCO.0722.00129;ESCO.0722.00129.0016i_03159
ESCO.0722.00129;ESCO.0722.00129.0016i_03191
ESCO.0722.00129;ESCO.0722.00129.0024i_04087
ESCO.0722.00129;ESCO.0722.00129.0209b_05047
ESCO.0722.00140;ESCO.0722.00140.0032i_03745
ESCO.0722.00140;ESCO.0722.00140.0104b_04577
ESCO.0722.00140;ESCO.0722.00140.0141b_04609
ESCO.0722.00140;ESCO.0722.00140.0198b_04641
ESCO.0722.00142;ESCO.0722.00142.0002i_00313
ESCO.0722.00142;ESCO.0722.00142.0005i_00793
ESCO.0722.00142;ESCO.0722.00142.0023i_03609
ESCO.0722.00142;ESCO.0722.00142.0071b_04601
ESCO.0722.00142;ESCO.0722.00142.0183b_04729
ESCO.0722.00142;ESCO.0722.00142.0227b_04761
ESCO.0722.00149;ESCO.0722.00149.0001i_00174
ESCO.0722.00149;ESCO.0722.00149.0003i_00622
ESCO.0722.00149;ESCO.0722.00149.0031i_04110
ESCO.0722.00149;ESCO.0722.00149.0031i_04142
ESCO.0722.00149;ESCO.0722.00149.0031i_04174
ESCO.0722.00149;ESCO.0722.00149.0035i_04398
ESCO.0722.00149;ESCO.0722.00149.0035i_04430
ESCO.0722.00149;ESCO.0722.00149.0037i_04526
ESCO.0722.00149;ESCO.0722.00149.0037i_04558
ESCO.0722.00149;ESCO.0722.00149.0044i_04782
ESCO.0722.00149;ESCO.0722.00149.0062b_04942
ESCO.0722.00149;ESCO.0722.00149.0068i_04974
ESCO.0722.00149;ESCO.0722.00149.0140b_05070
ESCO.0722.00149;ESCO.0722.00149.0182b_05102
ESCO.0722.00151;ESCO.0722.00151.0004i_00559
ESCO.0722.00151;ESCO.0722.00151.0004i_00591
ESCO.0722.00151;ESCO.0722.00151.0004i_00623
ESCO.0722.00151;ESCO.0722.00151.0015i_03055
ESCO.0722.00151;ESCO.0722.00151.0063i_04815
ESCO.0722.00151;ESCO.0722.00151.0160b_05007
ESCO.0722.00151;ESCO.0722.00151.0256b_05103
ESCO.0722.00166;ESCO.0722.00166.0050i_04499
ESCO.0722.00169;ESCO.0722.00169.0002i_00606
ESCO.0722.00169;ESCO.0722.00169.0022i_03422
ESCO.0722.00169;ESCO.0722.00169.0044b_04190
ESCO.0722.00169;ESCO.0722.00169.0057i_04350
ESCO.0722.00169;ESCO.0722.00169.0062b_04382
ESCO.0722.00169;ESCO.0722.00169.0070i_04414
ESCO.0722.00169;ESCO.0722.00169.0081b_04446
ESCO.0722.00169;ESCO.0722.00169.0164b_04542
ESCO.0722.00170;ESCO.0722.00170.0001i_00190
ESCO.0722.00170;ESCO.0722.00170.0002i_00478
ESCO.0722.00201;ESCO.0722.00201.0029i_03720
ESCO.0722.00201;ESCO.0722.00201.0029b_03784
ESCO.0722.00201;ESCO.0722.00201.0035b_04168
ESCO.0722.00201;ESCO.0722.00201.0062b_04712
ESCO.0722.00201;ESCO.0722.00201.0255b_05032
ESCO.0722.00215;ESCO.0722.00215.0021i_03037
ESCO.0722.00215;ESCO.0722.00215.0032i_03677
ESCO.0722.00215;ESCO.0722.00215.0151b_04573
ESCO.0722.00230;ESCO.0722.00230.0046b_04267
ESCO.0722.00230;ESCO.0722.00230.0086i_04747
ESCO.0722.00230;ESCO.0722.00230.0174b_04875
ESCO.0722.00230;ESCO.0722.00230.0249b_04939
ESCO.0722.00256;ESCO.0722.00256.0001i_00237
ESCO.0722.00256;ESCO.0722.00256.0005i_00973
ESCO.0722.00256;ESCO.0722.00256.0010i_01645
ESCO.0722.00256;ESCO.0722.00256.0018b_02349
ESCO.0722.00256;ESCO.0722.00256.0027i_03565
ESCO.0722.00256;ESCO.0722.00256.0038i_04237
ESCO.0722.00256;ESCO.0722.00256.0052i_04621
ESCO.0722.00256;ESCO.0722.00256.0056i_04685
ESCO.0722.00256;ESCO.0722.00256.0072i_04845
ESCO.0722.00256;ESCO.0722.00256.0178b_05037
ESCO.0722.00257;ESCO.0722.00257.0007i_00651
ESCO.0722.00257;ESCO.0722.00257.0023b_03019
ESCO.0722.00257;ESCO.0722.00257.0046i_04139
ESCO.0722.00257;ESCO.0722.00257.0046i_04171
ESCO.0722.00257;ESCO.0722.00257.0061b_04523
ESCO.0722.00257;ESCO.0722.00257.0136b_04747
ESCO.0722.00257;ESCO.0722.00257.0206b_04811
ESCO.0722.00258;ESCO.0722.00258.0001i_00021
ESCO.0722.00258;ESCO.0722.00258.0001i_00053
ESCO.0722.00258;ESCO.0722.00258.0020i_02421
ESCO.0722.00258;ESCO.0722.00258.0020i_02453
ESCO.0722.00258;ESCO.0722.00258.0028i_03317
ESCO.0722.00258;ESCO.0722.00258.0030i_03573
ESCO.0722.00258;ESCO.0722.00258.0046i_04341
ESCO.0722.00258;ESCO.0722.00258.0064i_04693
ESCO.0722.00258;ESCO.0722.00258.0157b_04949
ESCO.0722.00258;ESCO.0722.00258.0217b_05013
ESCO.0722.00258;ESCO.0722.00258.0258b_05045
ESCO.0722.00269;ESCO.0722.00269.0028i_03250
ESCO.0722.00269;ESCO.0722.00269.0050i_04306
ESCO.0722.00269;ESCO.0722.00269.0069b_04626
ESCO.0722.00270;ESCO.0722.00270.0005i_01084
ESCO.0722.00270;ESCO.0722.00270.0011i_01980
ESCO.0722.00270;ESCO.0722.00270.0017i_02556
ESCO.0722.00270;ESCO.0722.00270.0023b_03132
ESCO.0722.00270;ESCO.0722.00270.0033i_03580
ESCO.0722.00270;ESCO.0722.00270.0038i_03772
ESCO.0722.00270;ESCO.0722.00270.0061i_04412
ESCO.0722.00270;ESCO.0722.00270.0063i_04444
ESCO.0722.00270;ESCO.0722.00270.0112b_04636
ESCO.0722.00277;ESCO.0722.00277.0005i_00820
ESCO.0722.00277;ESCO.0722.00277.0015i_01876
ESCO.0722.00277;ESCO.0722.00277.0022i_02452
ESCO.0722.00277;ESCO.0722.00277.0049i_03732
ESCO.0722.00277;ESCO.0722.00277.0070i_04148
ESCO.0722.00277;ESCO.0722.00277.0083b_04212
ESCO.0722.00277;ESCO.0722.00277.0106b_04244
ESCO.0722.00277;ESCO.0722.00277.0159b_04276
ESCO.0722.00297;ESCO.0722.00297.0002i_00487
ESCO.0722.00297;ESCO.0722.00297.0002i_00615
ESCO.0722.00297;ESCO.0722.00297.0008i_01639
ESCO.0722.00297;ESCO.0722.00297.0015i_02599
ESCO.0722.00297;ESCO.0722.00297.0015i_02631
ESCO.0722.00297;ESCO.0722.00297.0018i_02823
ESCO.0722.00297;ESCO.0722.00297.0029i_03719
ESCO.0722.00297;ESCO.0722.00297.0038i_04167
ESCO.0722.00297;ESCO.0722.00297.0130b_05095
ESCO.0722.00297;ESCO.0722.00297.0166b_05127
ESCO.0722.00306;ESCO.0722.00306.0020b_02573
ESCO.0722.00306;ESCO.0722.00306.0044i_03949
ESCO.0722.00306;ESCO.0722.00306.0048i_04077
ESCO.0722.00306;ESCO.0722.00306.0083b_04685
ESCO.0722.00306;ESCO.0722.00306.0138b_04813
ESCO.0722.00306;ESCO.0722.00306.0211b_04877
ESCO.0722.00306;ESCO.0722.00306.0251b_04909
ESCO.0722.00308;ESCO.0722.00308.0001b_00001
ESCO.0722.00308;ESCO.0722.00308.0009i_01825
ESCO.0722.00308;ESCO.0722.00308.0036i_03937
ESCO.0722.00308;ESCO.0722.00308.0036i_03969
ESCO.0722.00308;ESCO.0722.00308.0036i_04001
ESCO.0722.00308;ESCO.0722.00308.0050i_04449
ESCO.0722.00308;ESCO.0722.00308.0054i_04545
ESCO.0722.00308;ESCO.0722.00308.0291b_05217
ESCO.0722.00323;ESCO.0722.00323.0053i_04233
ESCO.0722.00323;ESCO.0722.00323.0055b_04265
ESCO.0722.00323;ESCO.0722.00323.0056b_04297
ESCO.0722.00323;ESCO.0722.00323.0063b_04457
ESCO.0722.00323;ESCO.0722.00323.0069i_04553
ESCO.0722.00323;ESCO.0722.00323.0208b_04905
ESCO.0722.00323;ESCO.0722.00323.0360b_05001
ESCO.0722.00331;ESCO.0722.00331.0003b_00544
ESCO.0722.00331;ESCO.0722.00331.0005i_00704
ESCO.0722.00331;ESCO.0722.00331.0038i_02944
ESCO.0722.00331;ESCO.0722.00331.0061i_03744
ESCO.0722.00331;ESCO.0722.00331.0069i_03936
ESCO.0722.00331;ESCO.0722.00331.0080b_04096
ESCO.0722.00331;ESCO.0722.00331.0158b_04224
ESCO.0722.00343;ESCO.0722.00343.0066i_04426
ESCO.0722.00343;ESCO.0722.00343.0068i_04458
ESCO.0722.00343;ESCO.0722.00343.0085b_04682
ESCO.0722.00343;ESCO.0722.00343.0091b_04714
ESCO.0722.00343;ESCO.0722.00343.0220b_05002
ESCO.0722.00343;ESCO.0722.00343.0254b_05034
ESCO.0722.00343;ESCO.0722.00343.0294b_05066
ESCO.0722.00343;ESCO.0722.00343.0335b_05098
ESCO.0722.00343;ESCO.0722.00343.0380b_05130
ESCO.0722.00348;ESCO.0722.00348.0271b_04909
ESCO.0722.00348;ESCO.0722.00348.0359b_04973
ESCO.0722.00352;ESCO.0722.00352.0004i_00752
ESCO.0722.00352;ESCO.0722.00352.0037i_03504
ESCO.0722.00352;ESCO.0722.00352.0050i_03984
ESCO.0722.00352;ESCO.0722.00352.0068i_04432
ESCO.0722.00352;ESCO.0722.00352.0078i_04560
ESCO.0722.00352;ESCO.0722.00352.0162b_04816
ESCO.0722.00352;ESCO.0722.00352.0186b_04848
ESCO.0722.00352;ESCO.0722.00352.0293b_04944
ESCO.0722.00352;ESCO.0722.00352.0343b_04976
ESCO.0722.00357;ESCO.0722.00357.0036i_03332
ESCO.0722.00357;ESCO.0722.00357.0050i_03876
ESCO.0722.00357;ESCO.0722.00357.0055i_04068
ESCO.0722.00357;ESCO.0722.00357.0084b_04388
ESCO.0722.00357;ESCO.0722.00357.0178b_04676
ESCO.0722.00357;ESCO.0722.00357.0199b_04708
ESCO.0722.00357;ESCO.0722.00357.0358b_04868
ESCO.0722.00357;ESCO.0722.00357.0404b_04900
ESCO.0722.00359;ESCO.0722.00359.0010i_01541
ESCO.0722.00359;ESCO.0722.00359.0032i_04005
ESCO.0722.00359;ESCO.0722.00359.0033i_04037
ESCO.0722.00359;ESCO.0722.00359.0074b_04613
ESCO.0722.00359;ESCO.0722.00359.0171b_04837
ESCO.0722.00359;ESCO.0722.00359.0224b_04901
ESCO.0722.00359;ESCO.0722.00359.0280b_04965
ESCO.0722.00359;ESCO.0722.00359.0311b_04997
ESCO.0722.00359;ESCO.0722.00359.0344b_05029
ESCO.0722.00359;ESCO.0722.00359.0372b_05061
ESCO.0722.00359;ESCO.0722.00359.0434b_05125
ESCO.0722.00359;ESCO.0722.00359.0467b_05157
ESCO.0722.00359;ESCO.0722.00359.0501b_05189
ESCO.0722.00359;ESCO.0722.00359.0538b_05221
ESCO.0722.00359;ESCO.0722.00359.0569b_05253
ESCO.0722.00359;ESCO.0722.00359.0602b_05285
ESCO.0722.00359;ESCO.0722.00359.0639b_05317
ESCO.0722.00359;ESCO.0722.00359.0673b_05349
ESCO.0722.00359;ESCO.0722.00359.0709b_05381
ESCO.0722.00359;ESCO.0722.00359.0742b_05413
ESCO.0722.00359;ESCO.0722.00359.0813b_05477
ESCO.0722.00359;ESCO.0722.00359.0848b_05509
ESCO.0722.00359;ESCO.0722.00359.0885b_05541
ESCO.0722.00359;ESCO.0722.00359.0918b_05573
ESCO.0722.00359;ESCO.0722.00359.0955b_05605
ESCO.0722.00359;ESCO.0722.00359.0988b_05637
ESCO.0722.00359;ESCO.0722.00359.1024b_05669
ESCO.0722.00359;ESCO.0722.00359.1097b_05733
ESCO.0722.00359;ESCO.0722.00359.1132b_05765
ESCO.0722.00359;ESCO.0722.00359.1171b_05797
ESCO.0722.00359;ESCO.0722.00359.1208b_05829
ESCO.0722.00359;ESCO.0722.00359.1240b_05861
ESCO.0722.00359;ESCO.0722.00359.1274b_05893
ESCO.0722.00359;ESCO.0722.00359.1310b_05925
ESCO.0722.00359;ESCO.0722.00359.1346b_05957
ESCO.0722.00375;ESCO.0722.00375.0002b_00231
ESCO.0722.00375;ESCO.0722.00375.0005i_00807
ESCO.0722.00375;ESCO.0722.00375.0005i_00839
ESCO.0722.00375;ESCO.0722.00375.0116b_04615
ESCO.0722.00375;ESCO.0722.00375.0280b_04839
ESCO.0722.00375;ESCO.0722.00375.0315b_04871
ESCO.0722.00375;ESCO.0722.00375.0439b_04935
ESCO.0722.00379;ESCO.0722.00379.0028b_02878
ESCO.0722.00379;ESCO.0722.00379.0092i_04638
ESCO.0722.00379;ESCO.0722.00379.0099i_04702
ESCO.0722.00379;ESCO.0722.00379.0118b_04798
ESCO.0722.00379;ESCO.0722.00379.0125i_04830
ESCO.0722.00379;ESCO.0722.00379.0283b_05054
ESCO.0722.00379;ESCO.0722.00379.0319b_05086
ESCO.0722.00383;ESCO.0722.00383.0019b_02031
ESCO.0722.00383;ESCO.0722.00383.0039b_03055
ESCO.0722.00383;ESCO.0722.00383.0066b_03919
ESCO.0722.00035;ESCO.0722.00035.0008i_01426
ESCO.0722.00035;ESCO.0722.00035.0009i_01458
ESCO.0722.00035;ESCO.0722.00035.0009i_01490
ESCO.0722.00035;ESCO.0722.00035.0009i_01618
ESCO.0722.00035;ESCO.0722.00035.0011i_02034
ESCO.0722.00035;ESCO.0722.00035.0014i_02322
ESCO.0722.00035;ESCO.0722.00035.0015i_02354
ESCO.0722.00035;ESCO.0722.00035.0029i_04498
ESCO.0722.00035;ESCO.0722.00035.0054b_04754
ESCO.0722.00035;ESCO.0722.00035.0088b_04786
ESCO.0722.00043;ESCO.0722.00043.0026b_04382
ESCO.0722.00053;ESCO.0722.00053.0027i_04133
ESCO.0722.00053;ESCO.0722.00053.0027i_04197
ESCO.0722.00129;ESCO.0722.00129.0016i_03192
ESCO.0722.00129;ESCO.0722.00129.0024i_04088
ESCO.0722.00129;ESCO.0722.00129.0090b_04920
ESCO.0722.00129;ESCO.0722.00129.0142b_04984
ESCO.0722.00140;ESCO.0722.00140.0025i_02978
ESCO.0722.00140;ESCO.0722.00140.0105b_04578
ESCO.0722.00140;ESCO.0722.00140.0142b_04610
ESCO.0722.00149;ESCO.0722.00149.0031i_04111
ESCO.0722.00149;ESCO.0722.00149.0031i_04143
ESCO.0722.00149;ESCO.0722.00149.0031i_04175
ESCO.0722.00149;ESCO.0722.00149.0035i_04399
ESCO.0722.00149;ESCO.0722.00149.0035i_04431
ESCO.0722.00149;ESCO.0722.00149.0037i_04527
ESCO.0722.00149;ESCO.0722.00149.0037i_04559
ESCO.0722.00149;ESCO.0722.00149.0044i_04783
ESCO.0722.00149;ESCO.0722.00149.0062i_04943
ESCO.0722.00149;ESCO.0722.00149.0068b_04975
ESCO.0722.00149;ESCO.0722.00149.0141b_05071
ESCO.0722.00149;ESCO.0722.00149.0186b_05103
ESCO.0722.00151;ESCO.0722.00151.0001i_00208
ESCO.0722.00151;ESCO.0722.00151.0004i_00624
ESCO.0722.00151;ESCO.0722.00151.0015i_03056
ESCO.0722.00151;ESCO.0722.00151.0063i_04816
ESCO.0722.00151;ESCO.0722.00151.0161b_05008
ESCO.0722.00151;ESCO.0722.00151.0190b_05040
ESCO.0722.00151;ESCO.0722.00151.0257b_05104
ESCO.0722.00166;ESCO.0722.00166.0018b_03348
ESCO.0722.00166;ESCO.0722.00166.0038i_04276
ESCO.0722.00166;ESCO.0722.00166.0050i_04500
ESCO.0722.00166;ESCO.0722.00166.0066b_04628
ESCO.0722.00166;ESCO.0722.00166.0144b_04724
ESCO.0722.00169;ESCO.0722.00169.0048i_04223
ESCO.0722.00169;ESCO.0722.00169.0057b_04351
ESCO.0722.00169;ESCO.0722.00169.0132b_04511
ESCO.0722.00169;ESCO.0722.00169.0165b_04543
ESCO.0722.00170;ESCO.0722.00170.0002i_00479
ESCO.0722.00170;ESCO.0722.00170.0040i_04351
ESCO.0722.00201;ESCO.0722.00201.0029i_03721
ESCO.0722.00201;ESCO.0722.00201.0109b_04873
ESCO.0722.00201;ESCO.0722.00201.0153b_04937
ESCO.0722.00201;ESCO.0722.00201.0187b_04969
ESCO.0722.00201;ESCO.0722.00201.0256b_05033
ESCO.0722.00215;ESCO.0722.00215.0021i_03038
ESCO.0722.00215;ESCO.0722.00215.0029b_03550
ESCO.0722.00215;ESCO.0722.00215.0152b_04574
ESCO.0722.00230;ESCO.0722.00230.0019i_02316
ESCO.0722.00230;ESCO.0722.00230.0034i_03564
ESCO.0722.00230;ESCO.0722.00230.0046i_04268
ESCO.0722.00230;ESCO.0722.00230.0086b_04748
ESCO.0722.00230;ESCO.0722.00230.0209b_04908
ESCO.0722.00230;ESCO.0722.00230.0250b_04940
ESCO.0722.00256;ESCO.0722.00256.0001i_00238
ESCO.0722.00256;ESCO.0722.00256.0005i_00974
ESCO.0722.00256;ESCO.0722.00256.0007i_01134
ESCO.0722.00256;ESCO.0722.00256.0010i_01646
ESCO.0722.00256;ESCO.0722.00256.0024i_03214
ESCO.0722.00256;ESCO.0722.00256.0046i_04494
ESCO.0722.00256;ESCO.0722.00256.0052i_04622
ESCO.0722.00256;ESCO.0722.00256.0088b_04910
ESCO.0722.00256;ESCO.0722.00256.0145b_05006
ESCO.0722.00256;ESCO.0722.00256.0178b_05038
ESCO.0722.00256;ESCO.0722.00256.0251b_05102
ESCO.0722.00257;ESCO.0722.00257.0046i_04172
ESCO.0722.00257;ESCO.0722.00257.0066i_04588
ESCO.0722.00257;ESCO.0722.00257.0208b_04812
ESCO.0722.00258;ESCO.0722.00258.0001i_00022
ESCO.0722.00258;ESCO.0722.00258.0001i_00054
ESCO.0722.00258;ESCO.0722.00258.0020i_02422
ESCO.0722.00258;ESCO.0722.00258.0020i_02454
ESCO.0722.00258;ESCO.0722.00258.0030i_03574
ESCO.0722.00258;ESCO.0722.00258.0085i_04822
ESCO.0722.00258;ESCO.0722.00258.0132b_04918
ESCO.0722.00258;ESCO.0722.00258.0184b_04982
ESCO.0722.00258;ESCO.0722.00258.0219b_05014
ESCO.0722.00258;ESCO.0722.00258.0259b_05046
ESCO.0722.00151;ESCO.0722.00151.0015i_03039
ESCO.0722.00151;ESCO.0722.00151.0015i_03071
ESCO.0722.00151;ESCO.0722.00151.0030i_04255
ESCO.0722.00151;ESCO.0722.00151.0099b_04927
ESCO.0722.00151;ESCO.0722.00151.0119b_04959
ESCO.0722.00151;ESCO.0722.00151.0142b_04991
ESCO.0722.00151;ESCO.0722.00151.0272b_05119
ESCO.0722.00166;ESCO.0722.00166.0005i_01411
ESCO.0722.00166;ESCO.0722.00166.0013b_02755
ESCO.0722.00166;ESCO.0722.00166.0094b_04675
ESCO.0722.00169;ESCO.0722.00169.0012i_02574
ESCO.0722.00169;ESCO.0722.00169.0044i_04174
ESCO.0722.00169;ESCO.0722.00169.0059i_04366
ESCO.0722.00169;ESCO.0722.00169.0181b_04558
ESCO.0722.00170;ESCO.0722.00170.0001i_00142
ESCO.0722.00170;ESCO.0722.00170.0007i_01198
ESCO.0722.00170;ESCO.0722.00170.0008i_01614
ESCO.0722.00170;ESCO.0722.00170.0010i_01998
ESCO.0722.00170;ESCO.0722.00170.0040i_04398
ESCO.0722.00170;ESCO.0722.00170.0048i_04622
ESCO.0722.00201;ESCO.0722.00201.0079b_04792
ESCO.0722.00201;ESCO.0722.00201.0117b_04888
ESCO.0722.00201;ESCO.0722.00201.0235b_05016
ESCO.0722.00215;ESCO.0722.00215.0013i_02189
ESCO.0722.00215;ESCO.0722.00215.0074b_04493
ESCO.0722.00215;ESCO.0722.00215.0096b_04525
ESCO.0722.00230;ESCO.0722.00230.0019i_02331
ESCO.0722.00230;ESCO.0722.00230.0027i_03067
ESCO.0722.00230;ESCO.0722.00230.0046i_04283
ESCO.0722.00230;ESCO.0722.00230.0064i_04667
ESCO.0722.00230;ESCO.0722.00230.0132b_04827
ESCO.0722.00230;ESCO.0722.00230.0227b_04923
ESCO.0722.00256;ESCO.0722.00256.0040i_04285
ESCO.0722.00256;ESCO.0722.00256.0067i_04797
ESCO.0722.00257;ESCO.0722.00257.0150b_04763
ESCO.0722.00258;ESCO.0722.00258.0020i_02437
ESCO.0722.00258;ESCO.0722.00258.0020i_02469
ESCO.0722.00258;ESCO.0722.00258.0102b_04869
ESCO.0722.00258;ESCO.0722.00258.0145b_04933
ESCO.0722.00258;ESCO.0722.00258.0169b_04965
ESCO.0722.00258;ESCO.0722.00258.0200b_04997
ESCO.0722.00258;ESCO.0722.00258.0277b_05061
ESCO.0722.00269;ESCO.0722.00269.0021i_02658
ESCO.0722.00343;ESCO.0722.00343.0064b_04374
ESCO.0722.00343;ESCO.0722.00343.0073i_04534
ESCO.0722.00343;ESCO.0722.00343.0123b_04854
ESCO.0722.00343;ESCO.0722.00343.0233b_05014
ESCO.0722.00343;ESCO.0722.00343.0308b_05078
ESCO.0722.00343;ESCO.0722.00343.0352b_05110
ESCO.0722.00348;ESCO.0722.00348.0283b_04921
ESCO.0722.00348;ESCO.0722.00348.0384b_04985
ESCO.0722.00352;ESCO.0722.00352.0021i_02556
ESCO.0722.00352;ESCO.0722.00352.0037i_03516
ESCO.0722.00352;ESCO.0722.00352.0050i_03996
ESCO.0722.00352;ESCO.0722.00352.0063i_04348
ESCO.0722.00352;ESCO.0722.00352.0069i_04444
ESCO.0722.00352;ESCO.0722.00352.0083i_04604
ESCO.0722.00352;ESCO.0722.00352.0093i_04668
ESCO.0722.00352;ESCO.0722.00352.0101b_04700
ESCO.0722.00352;ESCO.0722.00352.0112b_04732
